meter_id, Account ID,lp_kd,lp_ke,lp_scale,qty_type,lp_date,duration,event_ind,freq_lpdata,freq_ind,ch1_title,ch1_value,ch1_ind,ch2_title,ch2_value,ch2_ind,ch3_title,ch3_value,ch3_ind,ch4_title,ch4_value,ch4_ind,ch5_title,ch5_value,ch5_ind,ch6_title,ch6_value,ch6_ind,ch7_title,ch7_value,ch7_ind,ch8_title,ch8_value,ch8_ind,Avg_PF_Delivered,Avg_PF_Received,Average Phase A Voltage,Average Phase B Voltage,Average Phase C Voltage,Average Phase A Current,Average Phase B Current,Average Phase C Current
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,19:00 to 19:15,,49.876,,KW del,6.000000,,KW rec,0.000000,,KVA Q1,6.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,1.000000,0.000000,64.380800,63.412800,63.747200,0.001600,0.001200,0.001200
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,19:15 to 19:30,,49.866,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,6.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,1.000000,0.000000,64.169600,63.201600,63.500800,0.001600,0.001200,0.001200
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,19:30 to 19:45,,49.83,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,1.000000,0.000000,64.292800,63.342400,63.641600,0.001600,0.001200,0.001200
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,19:45 to 20:00,,49.88,,KW del,6.000000,,KW rec,0.000000,,KVA Q1,6.000000,,KVA Q3,0.000000,,KVAR Q1,6.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,1.000000,0.000000,64.908800,63.923200,64.204800,0.002000,0.001600,0.001600
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,20:00 to 20:15,,49.988,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,18.000000,,KVA Q3,0.000000,,KVAR Q1,6.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.666667,0.000000,65.278400,64.257600,64.556800,0.002000,0.001600,0.001600
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,20:15 to 20:30,,49.996,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,6.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,1.000000,0.000000,65.612800,64.574400,64.856000,0.002400,0.001600,0.001600
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,20:30 to 20:45,,49.896,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,6.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,1.000000,0.000000,65.489600,64.504000,64.750400,0.002400,0.001600,0.001600
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,20:45 to 21:00,,49.852,,KW del,6.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,12.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.500000,0.000000,65.454400,64.504000,64.732800,0.002400,0.001600,0.001600
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,21:00 to 21:15,,49.836,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,6.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,1.000000,0.000000,65.472000,64.504000,64.750400,0.002400,0.001600,0.001600
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,21:15 to 21:30,,49.876,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,18.000000,,KVA Q3,0.000000,,KVAR Q1,6.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.666667,0.000000,65.454400,64.451200,64.680000,0.002400,0.001600,0.001600
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,21:30 to 21:45,,49.948,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,12.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,1.000000,0.000000,65.454400,64.451200,64.680000,0.002400,0.001600,0.001600
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,21:45 to 22:00,,49.894,,KW del,6.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,6.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.500000,0.000000,65.401600,64.380800,64.627200,0.002400,0.001600,0.001600
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,22:00 to 22:15,,49.784,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,6.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,1.000000,0.000000,65.084800,64.134400,64.380800,0.002000,0.001600,0.001600
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,22:15 to 22:30,,49.744,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,6.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,1.000000,0.000000,64.680000,63.729600,64.028800,0.002000,0.001600,0.001600
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,22:30 to 22:45,,49.79,,KW del,6.000000,,KW rec,0.000000,,KVA Q1,6.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,1.000000,0.000000,63.307200,62.480000,62.814400,0.001600,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,22:45 to 23:00,,49.954,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,1.000000,0.000000,63.377600,62.515200,62.902400,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,23:00 to 23:15,,49.94,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,1.000000,0.000000,63.395200,62.515200,62.920000,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,23:15 to 23:30,PF,50.752,,KW del,0.000000,P,KW rec,0.000000,P,KVA Q1,0.000000,P,KVA Q3,0.000000,P,KVAR Q1,0.000000,P,KVAR Q2,0.000000,P,KVAR Q3,0.000000,P,KVAR Q4,0.000000,P,0.000000,0.000000,63.377600,62.515200,62.902400,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,23:30 to 23:45,PF,49.942,,KW del,6.000000,P,KW rec,0.000000,P,KVA Q1,6.000000,P,KVA Q3,0.000000,P,KVAR Q1,0.000000,P,KVAR Q2,0.000000,P,KVAR Q3,0.000000,P,KVAR Q4,0.000000,P,1.000000,0.000000,62.409600,61.512000,61.969600,0.003200,0.002400,0.002800
2781461,02781461,6.000000,1.500000,1,Demand,04/19/2025,23:45 to 24:00,,50.006,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,1.000000,0.000000,62.462400,61.529600,62.040000,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,00:00 to 00:15,,50.01,,KW del,6.000000,,KW rec,0.000000,,KVA Q1,6.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,62.321600,61.388800,61.881600,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,00:15 to 00:30,,50.006,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,62.339200,61.441600,61.916800,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,00:30 to 00:45,,50.026,,KW del,6.000000,,KW rec,0.000000,,KVA Q1,6.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,62.321600,61.441600,61.916800,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,00:45 to 01:00,,50.042,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,62.356800,61.476800,61.952000,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,01:00 to 01:15,,50.056,,KW del,6.000000,,KW rec,0.000000,,KVA Q1,6.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,62.409600,61.512000,61.987200,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,01:15 to 01:30,,50.048,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,62.427200,61.547200,62.022400,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,01:30 to 01:45,,50.054,,KW del,6.000000,,KW rec,0.000000,,KVA Q1,6.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,1.000000,0.000000,62.497600,61.582400,62.075200,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,01:45 to 02:00,,50.06,,KW del,6.000000,,KW rec,0.000000,,KVA Q1,6.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,62.532800,61.635200,62.110400,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,02:00 to 02:15,,50.068,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,62.603200,61.688000,62.163200,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,02:15 to 02:30,,50.064,,KW del,6.000000,,KW rec,0.000000,,KVA Q1,6.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,62.620800,61.705600,62.198400,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,02:30 to 02:45,,50.034,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,62.585600,61.670400,62.180800,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,02:45 to 03:00,,50.022,,KW del,6.000000,,KW rec,0.000000,,KVA Q1,6.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,1.000000,0.000000,62.550400,61.652800,62.145600,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,03:00 to 03:15,,50.026,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,62.550400,61.652800,62.128000,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,03:15 to 03:30,,50.002,,KW del,6.000000,,KW rec,0.000000,,KVA Q1,6.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,62.515200,61.617600,62.075200,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,03:30 to 03:45,,50.008,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,62.550400,61.635200,62.092800,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,03:45 to 04:00,,50.022,,KW del,6.000000,,KW rec,0.000000,,KVA Q1,6.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,62.568000,61.688000,62.128000,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,04:00 to 04:15,,49.976,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,1.000000,0.000000,62.515200,61.635200,62.075200,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,04:15 to 04:30,,49.992,,KW del,6.000000,,KW rec,0.000000,,KVA Q1,6.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,62.427200,61.564800,62.004800,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,04:30 to 04:45,,49.99,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,62.374400,61.512000,61.934400,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,04:45 to 05:00,,50.006,,KW del,6.000000,,KW rec,0.000000,,KVA Q1,6.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,62.304000,61.441600,61.864000,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,05:00 to 05:15,,50.026,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,62.198400,61.318400,61.793600,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,05:15 to 05:30,,50.014,,KW del,6.000000,,KW rec,0.000000,,KVA Q1,6.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,61.512000,60.596800,61.124800,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,05:30 to 05:45,,50.02,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,61.512000,60.596800,61.107200,0.001200,0.001200,0.000800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,05:45 to 06:00,,50.022,,KW del,12.000000,,KW rec,0.000000,,KVA Q1,12.000000,,KVA Q3,0.000000,,KVAR Q1,0.000000,,KVAR Q2,0.000000,,KVAR Q3,0.000000,,KVAR Q4,6.000000,,1.000000,0.000000,61.283200,60.368000,60.878400,0.003600,0.002800,0.002800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,06:00 to 06:15,,50.056,,KW del,0.000000,,KW rec,12.000000,,KVA Q1,6.000000,,KVA Q3,12.000000,,KVAR Q1,6.000000,,KVAR Q2,6.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,61.283200,60.332800,60.790400,0.007600,0.010000,0.009200
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,06:15 to 06:30,,50.0,,KW del,0.000000,,KW rec,120.000000,,KVA Q1,0.000000,,KVA Q3,120.000000,,KVAR Q1,0.000000,,KVAR Q2,24.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,61.107200,60.192000,60.561600,0.008400,0.021200,0.017200
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,06:30 to 06:45,,50.02,,KW del,0.000000,,KW rec,258.000000,,KVA Q1,0.000000,,KVA Q3,258.000000,,KVAR Q1,0.000000,,KVAR Q2,18.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,60.966400,60.086400,60.473600,0.016400,0.032800,0.026400
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,06:45 to 07:00,,50.044,,KW del,0.000000,,KW rec,450.000000,,KVA Q1,0.000000,,KVA Q3,450.000000,,KVAR Q1,0.000000,,KVAR Q2,30.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,61.142400,60.315200,60.632000,0.032800,0.051200,0.042000
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,07:00 to 07:15,,49.994,,KW del,0.000000,,KW rec,702.000000,,KVA Q1,0.000000,,KVA Q3,702.000000,,KVAR Q1,0.000000,,KVAR Q2,30.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,61.476800,60.684800,60.966400,0.054000,0.076000,0.063600
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,07:15 to 07:30,,49.982,,KW del,0.000000,,KW rec,990.000000,,KVA Q1,0.000000,,KVA Q3,990.000000,,KVAR Q1,0.000000,,KVAR Q2,30.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,61.740800,60.984000,61.195200,0.078800,0.102000,0.090000
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,07:30 to 07:45,,50.01,,KW del,0.000000,,KW rec,1308.000000,,KVA Q1,0.000000,,KVA Q3,1308.000000,,KVAR Q1,0.000000,,KVAR Q2,36.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,62.092800,61.406400,61.494400,0.105600,0.129200,0.118400
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,07:45 to 08:00,PF,50.27,,KW del,0.000000,P,KW rec,1380.000000,P,KVA Q1,0.000000,P,KVA Q3,1380.000000,P,KVAR Q1,0.000000,P,KVAR Q2,42.000000,P,KVAR Q3,0.000000,P,KVAR Q4,0.000000,P,0.000000,1.000000,62.268800,61.600000,61.670400,0.131200,0.155200,0.144400
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,08:00 to 08:15,X,0,,KW del,0,X,KW rec,0,X,KVA Q1,0,X,KVA Q3,0,X,KVAR Q1,0,X,KVAR Q2,0,X,KVAR Q3,0,X,KVAR Q4,0,X,0,0,0,0,0,0,0,0
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,08:15 to 08:30,X,0,,KW del,0,X,KW rec,0,X,KVA Q1,0,X,KVA Q3,0,X,KVAR Q1,0,X,KVAR Q2,0,X,KVAR Q3,0,X,KVAR Q4,0,X,0,0,0,0,0,0,0,0
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,08:30 to 08:45,X,0,,KW del,0,X,KW rec,0,X,KVA Q1,0,X,KVA Q3,0,X,KVAR Q1,0,X,KVAR Q2,0,X,KVAR Q3,0,X,KVAR Q4,0,X,0,0,0,0,0,0,0,0
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,08:45 to 09:00,PF,49.666,,KW del,0.000000,P,KW rec,180.000000,P,KVA Q1,0.000000,P,KVA Q3,180.000000,P,KVAR Q1,0.000000,P,KVAR Q2,6.000000,P,KVAR Q3,0.000000,P,KVAR Q4,0.000000,P,0.000000,1.000000,62.462400,61.864000,61.811200,0.124000,0.136800,0.132400
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,09:00 to 09:15,,49.98,,KW del,0.000000,,KW rec,3174.000000,,KVA Q1,0.000000,,KVA Q3,3174.000000,,KVAR Q1,0.000000,,KVAR Q2,120.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,62.832000,62.321600,62.163200,0.269600,0.292800,0.284000
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,09:15 to 09:30,,49.95,,KW del,0.000000,,KW rec,3438.000000,,KVA Q1,0.000000,,KVA Q3,3438.000000,,KVAR Q1,0.000000,,KVAR Q2,144.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,62.656000,62.268800,62.057600,0.294000,0.316400,0.309200
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,09:30 to 09:45,,49.974,,KW del,0.000000,,KW rec,3666.000000,,KVA Q1,0.000000,,KVA Q3,3666.000000,,KVAR Q1,0.000000,,KVAR Q2,156.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,62.779200,62.497600,62.286400,0.314000,0.335200,0.329600
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,09:45 to 10:00,,50.024,,KW del,0.000000,,KW rec,3882.000000,,KVA Q1,0.000000,,KVA Q3,3882.000000,,KVAR Q1,0.000000,,KVAR Q2,174.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,62.673600,62.321600,62.163200,0.333200,0.355600,0.348000
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,10:00 to 10:15,,50.046,,KW del,0.000000,,KW rec,4044.000000,,KVA Q1,0.000000,,KVA Q3,4044.000000,,KVAR Q1,0.000000,,KVAR Q2,192.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,62.339200,61.987200,61.846400,0.350000,0.372800,0.364400
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,10:15 to 10:30,,50.004,,KW del,0.000000,,KW rec,4224.000000,,KVA Q1,0.000000,,KVA Q3,4224.000000,,KVAR Q1,0.000000,,KVAR Q2,198.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,62.251200,61.916800,61.670400,0.366800,0.389600,0.382400
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,10:30 to 10:45,,49.98,,KW del,0.000000,,KW rec,4380.000000,,KVA Q1,0.000000,,KVA Q3,4380.000000,,KVAR Q1,0.000000,,KVAR Q2,222.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,62.057600,61.776000,61.512000,0.380800,0.403200,0.397200
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,10:45 to 11:00,,49.994,,KW del,0.000000,,KW rec,4470.000000,,KVA Q1,0.000000,,KVA Q3,4470.000000,,KVAR Q1,0.000000,,KVAR Q2,222.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,62.286400,62.004800,61.740800,0.388400,0.410400,0.404000
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,11:00 to 11:15,,50.026,,KW del,0.000000,,KW rec,4572.000000,,KVA Q1,0.000000,,KVA Q3,4572.000000,,KVAR Q1,0.000000,,KVAR Q2,234.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,62.832000,62.568000,62.304000,0.394400,0.415600,0.410000
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,11:15 to 11:30,,50.012,,KW del,0.000000,,KW rec,4662.000000,,KVA Q1,0.000000,,KVA Q3,4662.000000,,KVAR Q1,0.000000,,KVAR Q2,240.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,63.289600,63.025600,62.779200,0.399200,0.420000,0.414000
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,11:30 to 11:45,,49.988,,KW del,0.000000,,KW rec,4698.000000,,KVA Q1,0.000000,,KVA Q3,4698.000000,,KVAR Q1,0.000000,,KVAR Q2,246.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,62.920000,62.656000,62.444800,0.405600,0.426000,0.420000
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,11:45 to 12:00,,49.998,,KW del,0.000000,,KW rec,4722.000000,,KVA Q1,0.000000,,KVA Q3,4722.000000,,KVAR Q1,0.000000,,KVAR Q2,246.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,62.955200,62.691200,62.480000,0.407200,0.427600,0.421600
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,12:00 to 12:15,,50.054,,KW del,0.000000,,KW rec,4692.000000,,KVA Q1,0.000000,,KVA Q3,4692.000000,,KVAR Q1,0.000000,,KVAR Q2,240.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,63.043200,62.779200,62.532800,0.404000,0.424800,0.419200
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,12:15 to 12:30,,50.042,,KW del,0.000000,,KW rec,4644.000000,,KVA Q1,0.000000,,KVA Q3,4644.000000,,KVAR Q1,0.000000,,KVAR Q2,240.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,63.096000,62.867200,62.603200,0.399200,0.419200,0.414400
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,12:30 to 12:45,,50.028,,KW del,0.000000,,KW rec,4626.000000,,KVA Q1,0.000000,,KVA Q3,4626.000000,,KVAR Q1,0.000000,,KVAR Q2,240.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,63.078400,62.796800,62.568000,0.398000,0.418800,0.412800
2781461,02781461,6.000000,1.500000,1,Demand,04/20/2025,12:45 to 13:00,,49.988,,KW del,0.000000,,KW rec,4584.000000,,KVA Q1,0.000000,,KVA Q3,4584.000000,,KVAR Q1,0.000000,,KVAR Q2,240.000000,,KVAR Q3,0.000000,,KVAR Q4,0.000000,,0.000000,1.000000,63.131200,62.814400,62.603200,0.393200,0.414800,0.408000
